Row Labels,<=-2,>-0.25 and <=0,>-0.5 and <=-0.25,>-0.75 and <=-0.5,>-1 and <=-0.75,>-1.25 and <=-1,>-1.5 and <=-1.25,>-1.75 and <=-1.5,>-2 and <=-1.75,>0 and <=0.25,>0.25,Grand Total
06/01/20,,19.70869385,29.14627196,26.7463381,10.63271679,16.95439456,,,,14.54342415,21.75175563,139.483595
07/01/20,,16.23906001,23.59839506,23.47127298,28.11716436,18.24794907,,,,15.98517066,24.52894067,150.1879528
08/01/20,,28.21145217,23.76847995,16.93182784,18.14830087,19.45089912,,,,17.7827022,26.17569597,150.4693581
09/01/20,,27.96571783,29.30545838,19.92229354,18.0967184,,,,,22.39989037,25.88629008,143.5763686
10/01/20,,29.60535499,21.29160172,27.14806497,21.85791981,,,,,21.63862404,27.70994572,149.2515113
11/01/20,,20.12676213,22.9716026,19.65824851,22.67037642,,,,,23.42253235,26.24646751,135.0959895
12/01/20,,17.19369291,20.69759827,24.99447949,26.45486469,,,,,19.53755218,28.46187316,137.3400607
01/01/21,,21.0931003,19.77897901,19.41578524,,,,,,19.68755728,22.40554909,102.3809709
02/01/21,,20.44405898,22.05680537,19.65099026,,,,,,21.18199791,25.05267432,108.3865268
03/01/21,,35.60368894,18.43570427,33.65543239,26.08646748,,,,,20.28366432,30.38496023,164.4499176
04/01/21,,11.39863058,19.99382784,17.02460386,23.40596855,23.75218333,,,,26.31056815,28.61947643,150.5052587
05/01/21,,23.69120364,19.65352107,20.69175069,10.86576064,21.54306346,,,,20.70715621,24.88381473,142.0362704
06/01/21,,22.55247249,22.14081267,24.21283175,25.27781951,,,,,20.22098791,26.29820732,140.7031317
07/01/21,,25.12106455,25.33309553,22.81130423,24.46782324,0.038581703,,,,24.07153774,25.78439057,147.6277976
08/01/21,,17.16687585,21.13726427,20.34638761,24.04057344,,,,,33.10008048,25.25348986,141.0446715
09/01/21,,15.63428631,12.39890746,25.65904258,20.86530568,,,,,22.69785764,25.03079942,122.2861991
10/01/21,,24.29392632,20.48059109,14.7220113,21.58605789,0.011763129,,,,26.58317271,23.67101954,131.348542
11/01/21,,15.52991723,12.93975764,22.37562229,29.1389168,20.77984518,,,,14.02775758,22.92548555,137.7173023
12/01/21,,24.32210973,27.92481447,27.69962632,11.65023341,20.77592687,,,,19.31539348,21.29328189,152.9813862
01/01/22,,17.58800363,20.10532322,25.31996919,16.39250011,21.29198776,,,,16.15080913,19.1400803,135.9886733
02/01/22,,17.61803732,16.531456,12.74152791,23.11089305,15.43195767,22.42674571,0.678463102,,18.28967763,21.48245808,148.3112165
03/01/22,,20.66137617,21.23030575,18.62361661,27.70373054,24.74520952,16.58231591,25.40137279,24.49293452,22.3272945,25.13657821,226.9047345
04/01/22,14.52685428,19.18529645,18.47180468,19.60338528,17.9453459,22.18828139,24.72396083,17.37905178,17.28269614,19.13722391,20.26241229,210.7063129
05/01/22,15.1604832,18.59335275,17.23937768,14.05794285,14.85499247,10.78732094,13.63970856,11.30482754,14.94262098,21.11777034,19.84672943,171.5451267
06/01/22,14.17785873,13.2208316,18.27009785,15.89313661,13.71648549,15.34522018,13.66941773,14.70576023,10.57825755,14.3643651,12.30695216,156.2483832
